anyo,id_territori,territori,nivel_territorial,sexe,valor
2001,,Mollet del Vallès,municipi,Homes,23472
2001,,Mollet del Vallès,municipi,Dones,23425
2001,,Mollet del Vallès,municipi,Total,46897
2001,,Molló,municipi,Homes,172
2001,,Molló,municipi,Dones,163
2001,,Molló,municipi,Total,335
2001,,"Molsosa, la",municipi,Homes,65
2001,,"Molsosa, la",municipi,Dones,64
2001,,"Molsosa, la",municipi,Total,129
2001,,Monistrol de Calders,municipi,Homes,301
2001,,Monistrol de Calders,municipi,Dones,306
2001,,Monistrol de Calders,municipi,Total,607
2001,,Monistrol de Montserrat,municipi,Homes,1309
2001,,Monistrol de Montserrat,municipi,Dones,1250
2001,,Monistrol de Montserrat,municipi,Total,2559
2001,,Montagut i Oix,municipi,Homes,403
2001,,Montagut i Oix,municipi,Dones,381
2001,,Montagut i Oix,municipi,Total,784
2001,,Montblanc,municipi,Homes,3045
2001,,Montblanc,municipi,Dones,3087
2001,,Montblanc,municipi,Total,6132
2001,,Montbrió del Camp,municipi,Homes,772
2001,,Montbrió del Camp,municipi,Dones,747
2001,,Montbrió del Camp,municipi,Total,1519
2001,,Montcada i Reixac,municipi,Homes,14159
2001,,Montcada i Reixac,municipi,Dones,14555
2001,,Montcada i Reixac,municipi,Total,28714
2001,,Montclar,municipi,Homes,62
2001,,Montclar,municipi,Dones,58
2001,,Montclar,municipi,Total,120
2001,,Montellà i Martinet,municipi,Homes,269
2001,,Montellà i Martinet,municipi,Dones,235
2001,,Montellà i Martinet,municipi,Total,504
2001,,Montesquiu,municipi,Homes,413
2001,,Montesquiu,municipi,Dones,421
2001,,Montesquiu,municipi,Total,834
2001,,Montferrer i Castellbò,municipi,Homes,412
2001,,Montferrer i Castellbò,municipi,Dones,341
2001,,Montferrer i Castellbò,municipi,Total,753
2001,,Montferri,municipi,Homes,81
2001,,Montferri,municipi,Dones,66
2001,,Montferri,municipi,Total,147
2001,,Montgai,municipi,Homes,402
2001,,Montgai,municipi,Dones,388
2001,,Montgai,municipi,Total,790
2001,,Montgat,municipi,Homes,4176
2001,,Montgat,municipi,Dones,4247
2001,,Montgat,municipi,Total,8423
2001,,Montmajor,municipi,Homes,241
2001,,Montmajor,municipi,Dones,218
2001,,Montmajor,municipi,Total,459
2001,,Montmaneu,municipi,Homes,100
2001,,Montmaneu,municipi,Dones,90
2001,,Montmaneu,municipi,Total,190
2001,,"Montmell, el",municipi,Homes,213
2001,,"Montmell, el",municipi,Dones,173
2001,,"Montmell, el",municipi,Total,386
2001,,Montmeló,municipi,Homes,4316
2001,,Montmeló,municipi,Dones,4297
2001,,Montmeló,municipi,Total,8613
2001,,Montoliu de Lleida,municipi,Homes,231
2001,,Montoliu de Lleida,municipi,Dones,238
2001,,Montoliu de Lleida,municipi,Total,469
2001,,Montoliu de Segarra,municipi,Homes,109
2001,,Montoliu de Segarra,municipi,Dones,84
2001,,Montoliu de Segarra,municipi,Total,193
2001,,Montornès de Segarra,municipi,Homes,49
2001,,Montornès de Segarra,municipi,Dones,57
2001,,Montornès de Segarra,municipi,Total,106
2001,,Montornès del Vallès,municipi,Homes,6476
2001,,Montornès del Vallès,municipi,Dones,6295
2001,,Montornès del Vallès,municipi,Total,12771
2001,,Mont-ral,municipi,Homes,95
2001,,Mont-ral,municipi,Dones,74
2001,,Mont-ral,municipi,Total,169
2001,,Mont-ras,municipi,Homes,887
2001,,Mont-ras,municipi,Dones,788
2001,,Mont-ras,municipi,Total,1675
2001,,Mont-roig del Camp,municipi,Homes,3562
2001,,Mont-roig del Camp,municipi,Dones,3403
2001,,Mont-roig del Camp,municipi,Total,6965
2001,,Montseny,municipi,Homes,150
2001,,Montseny,municipi,Dones,141
2001,,Montseny,municipi,Total,291
2001,,Móra d'Ebre,municipi,Homes,2365
2001,,Móra d'Ebre,municipi,Dones,2423
2001,,Móra d'Ebre,municipi,Total,4788
2001,,Móra la Nova,municipi,Homes,1355
2001,,Móra la Nova,municipi,Dones,1360
2001,,Móra la Nova,municipi,Total,2715
2001,,"Morell, el",municipi,Homes,1176
2001,,"Morell, el",municipi,Dones,1151
2001,,"Morell, el",municipi,Total,2327
2001,,"Morera de Montsant, la",municipi,Homes,95
2001,,"Morera de Montsant, la",municipi,Dones,75
2001,,"Morera de Montsant, la",municipi,Total,170
2001,,Muntanyola,municipi,Homes,181
2001,,Muntanyola,municipi,Dones,148
2001,,Muntanyola,municipi,Total,329
2001,,Mura,municipi,Homes,122
2001,,Mura,municipi,Dones,99
2001,,Mura,municipi,Total,221
2001,,Nalec,municipi,Homes,48
2001,,Nalec,municipi,Dones,54
2001,,Nalec,municipi,Total,102
2001,,Naut Aran,municipi,Homes,785
2001,,Naut Aran,municipi,Dones,713
2001,,Naut Aran,municipi,Total,1498
2001,,Navarcles,municipi,Homes,2668
2001,,Navarcles,municipi,Dones,2695
2001,,Navarcles,municipi,Total,5363
2001,,Navàs,municipi,Homes,2777
2001,,Navàs,municipi,Dones,2803
2001,,Navàs,municipi,Total,5580
2001,,Navata,municipi,Homes,358
2001,,Navata,municipi,Dones,362
2001,,Navata,municipi,Total,720
2001,,Navès,municipi,Homes,132
2001,,Navès,municipi,Dones,135
2001,,Navès,municipi,Total,267
2001,,"Nou de Berguedà, la",municipi,Homes,85
2001,,"Nou de Berguedà, la",municipi,Dones,75
2001,,"Nou de Berguedà, la",municipi,Total,160
2001,,"Nou de Gaià, la",municipi,Homes,198
2001,,"Nou de Gaià, la",municipi,Dones,193
2001,,"Nou de Gaià, la",municipi,Total,391
2001,,Nulles,municipi,Homes,167
2001,,Nulles,municipi,Dones,191
2001,,Nulles,municipi,Total,358
2001,,Odèn,municipi,Homes,157
2001,,Odèn,municipi,Dones,123
2001,,Odèn,municipi,Total,280
2001,,Òdena,municipi,Homes,1341
2001,,Òdena,municipi,Dones,1356
2001,,Òdena,municipi,Total,2697
2001,,Ogassa,municipi,Homes,142
2001,,Ogassa,municipi,Dones,100
2001,,Ogassa,municipi,Total,242
2001,,Olèrdola,municipi,Homes,1197
2001,,Olèrdola,municipi,Dones,1129
2001,,Olèrdola,municipi,Total,2326
2001,,Olesa de Bonesvalls,municipi,Homes,549
2001,,Olesa de Bonesvalls,municipi,Dones,466
2001,,Olesa de Bonesvalls,municipi,Total,1015
2001,,Olesa de Montserrat,municipi,Homes,8988
2001,,Olesa de Montserrat,municipi,Dones,8780
2001,,Olesa de Montserrat,municipi,Total,17768
2001,,Oliana,municipi,Homes,938
2001,,Oliana,municipi,Dones,918
2001,,Oliana,municipi,Total,1856
2001,,Oliola,municipi,Homes,117
2001,,Oliola,municipi,Dones,100
2001,,Oliola,municipi,Total,217
2001,,Olius,municipi,Homes,284
2001,,Olius,municipi,Dones,280
2001,,Olius,municipi,Total,564
2001,,Olivella,municipi,Homes,768
2001,,Olivella,municipi,Dones,675
2001,,Olivella,municipi,Total,1443
2001,,Olost,municipi,Homes,581
2001,,Olost,municipi,Dones,596
2001,,Olost,municipi,Total,1177
2001,,Olot,municipi,Homes,13757
2001,,Olot,municipi,Dones,14582
2001,,Olot,municipi,Total,28339
2001,,"Oluges, les",municipi,Homes,96
2001,,"Oluges, les",municipi,Dones,93
2001,,"Oluges, les",municipi,Total,189
2001,,Olvan,municipi,Homes,432
2001,,Olvan,municipi,Dones,459
2001,,Olvan,municipi,Total,891
2001,,"Omellons, els",municipi,Homes,134
2001,,"Omellons, els",municipi,Dones,124
2001,,"Omellons, els",municipi,Total,258
2001,,"Omells de na Gaia, els",municipi,Homes,80
2001,,"Omells de na Gaia, els",municipi,Dones,68
2001,,"Omells de na Gaia, els",municipi,Total,148
2001,,Ordis,municipi,Homes,146
2001,,Ordis,municipi,Dones,131
2001,,Ordis,municipi,Total,277
2001,,Organyà,municipi,Homes,505
2001,,Organyà,municipi,Dones,484
2001,,Organyà,municipi,Total,989
2001,,Orís,municipi,Homes,114
2001,,Orís,municipi,Dones,116
2001,,Orís,municipi,Total,230
2001,,Oristà,municipi,Homes,311
2001,,Oristà,municipi,Dones,328
2001,,Oristà,municipi,Total,639
2001,,Orpí,municipi,Homes,80
2001,,Orpí,municipi,Dones,66
2001,,Orpí,municipi,Total,146
2001,,Òrrius,municipi,Homes,208
2001,,Òrrius,municipi,Dones,189
2001,,Òrrius,municipi,Total,397
2001,,Os de Balaguer,municipi,Homes,402
2001,,Os de Balaguer,municipi,Dones,369
2001,,Os de Balaguer,municipi,Total,771
2001,,Osor,municipi,Homes,248
2001,,Osor,municipi,Dones,213
2001,,Osor,municipi,Total,461
2001,,Ossó de Sió,municipi,Homes,118
2001,,Ossó de Sió,municipi,Dones,111
2001,,Ossó de Sió,municipi,Total,229
2001,,Pacs del Penedès,municipi,Homes,347
2001,,Pacs del Penedès,municipi,Dones,347
2001,,Pacs del Penedès,municipi,Total,694
2001,,Palafolls,municipi,Homes,2843
2001,,Palafolls,municipi,Dones,2795
2001,,Palafolls,municipi,Total,5638
2001,,Palafrugell,municipi,Homes,9414
2001,,Palafrugell,municipi,Dones,9174
2001,,Palafrugell,municipi,Total,18588
2001,,Palamós,municipi,Homes,7534
2001,,Palamós,municipi,Dones,7669
2001,,Palamós,municipi,Total,15203
2001,,"Palau d'Anglesola, el",municipi,Homes,849
2001,,"Palau d'Anglesola, el",municipi,Dones,855
2001,,"Palau d'Anglesola, el",municipi,Total,1704
2001,,Palau de Santa Eulàlia,municipi,Homes,53
2001,,Palau de Santa Eulàlia,municipi,Dones,36
2001,,Palau de Santa Eulàlia,municipi,Total,89
2001,,Palau-sator,municipi,Homes,155
2001,,Palau-sator,municipi,Dones,144
2001,,Palau-sator,municipi,Total,299
2001,,Palau-saverdera,municipi,Homes,474
2001,,Palau-saverdera,municipi,Dones,471
2001,,Palau-saverdera,municipi,Total,945
2001,,Palau-solità i Plegamans,municipi,Homes,5827
2001,,Palau-solità i Plegamans,municipi,Dones,5592
2001,,Palau-solità i Plegamans,municipi,Total,11419
2001,,"Pallaresos, els",municipi,Homes,1383
2001,,"Pallaresos, els",municipi,Dones,1281
2001,,"Pallaresos, els",municipi,Total,2664
2001,,Pallejà,municipi,Homes,3915
2001,,Pallejà,municipi,Dones,3836
2001,,Pallejà,municipi,Total,7751
2001,,"Palma d'Ebre, la",municipi,Homes,199
2001,,"Palma d'Ebre, la",municipi,Dones,221
2001,,"Palma d'Ebre, la",municipi,Total,420
2001,,"Palma de Cervelló, la",municipi,Homes,1361
2001,,"Palma de Cervelló, la",municipi,Dones,1318
2001,,"Palma de Cervelló, la",municipi,Total,2679
2001,,Palol de Revardit,municipi,Homes,204
2001,,Palol de Revardit,municipi,Dones,185
2001,,Palol de Revardit,municipi,Total,389
2001,,Pals,municipi,Homes,1008
2001,,Pals,municipi,Dones,968
2001,,Pals,municipi,Total,1976
2001,,"Papiol, el",municipi,Homes,1708
2001,,"Papiol, el",municipi,Dones,1727
2001,,"Papiol, el",municipi,Total,3435
2001,,Pardines,municipi,Homes,73
2001,,Pardines,municipi,Dones,70
2001,,Pardines,municipi,Total,143
2001,,Parets del Vallès,municipi,Homes,7591
2001,,Parets del Vallès,municipi,Dones,7326
2001,,Parets del Vallès,municipi,Total,14917
2001,,Parlavà,municipi,Homes,171
2001,,Parlavà,municipi,Dones,166
2001,,Parlavà,municipi,Total,337
2001,,Passanant i Belltall,municipi,Homes,110
2001,,Passanant i Belltall,municipi,Dones,79
2001,,Passanant i Belltall,municipi,Total,189
2001,,Pau,municipi,Homes,219
2001,,Pau,municipi,Dones,221
2001,,Pau,municipi,Total,440
2001,,Paüls,municipi,Homes,319
2001,,Paüls,municipi,Dones,312
2001,,Paüls,municipi,Total,631
2001,,Pedret i Marzà,municipi,Homes,68
2001,,Pedret i Marzà,municipi,Dones,63
2001,,Pedret i Marzà,municipi,Total,131
2001,,Penelles,municipi,Homes,282
2001,,Penelles,municipi,Dones,241
2001,,Penelles,municipi,Total,523
2001,,"Pera, la",municipi,Homes,192
2001,,"Pera, la",municipi,Dones,184
2001,,"Pera, la",municipi,Total,376
2001,,Perafita,municipi,Homes,178
2001,,Perafita,municipi,Dones,184
2001,,Perafita,municipi,Total,362
2001,,Perafort,municipi,Homes,331
2001,,Perafort,municipi,Dones,327
2001,,Perafort,municipi,Total,658
2001,,Peralada,municipi,Homes,681
2001,,Peralada,municipi,Dones,654
2001,,Peralada,municipi,Total,1335
2001,,Peramola,municipi,Homes,204
2001,,Peramola,municipi,Dones,177
2001,,Peramola,municipi,Total,381
2001,,"Perelló, el",municipi,Homes,1119
2001,,"Perelló, el",municipi,Dones,1035
2001,,"Perelló, el",municipi,Total,2154
2001,,Piera,municipi,Homes,4714
2001,,Piera,municipi,Dones,4466
2001,,Piera,municipi,Total,9180
2001,,"Piles, les",municipi,Homes,100
2001,,"Piles, les",municipi,Dones,85
2001,,"Piles, les",municipi,Total,185
2001,,Pineda de Mar,municipi,Homes,10486
2001,,Pineda de Mar,municipi,Dones,10385
2001,,Pineda de Mar,municipi,Total,20871
2001,,"Pinell de Brai, el",municipi,Homes,544
2001,,"Pinell de Brai, el",municipi,Dones,528
2001,,"Pinell de Brai, el",municipi,Total,1072
2001,,Pinell de Solsonès,municipi,Homes,115
2001,,Pinell de Solsonès,municipi,Dones,100
2001,,Pinell de Solsonès,municipi,Total,215
2001,,Pinós,municipi,Homes,163
2001,,Pinós,municipi,Dones,149
2001,,Pinós,municipi,Total,312
2001,,Pira,municipi,Homes,194
2001,,Pira,municipi,Dones,202
2001,,Pira,municipi,Total,396
2001,,"Pla de Santa Maria, el",municipi,Homes,875
2001,,"Pla de Santa Maria, el",municipi,Dones,810
2001,,"Pla de Santa Maria, el",municipi,Total,1685
2001,,"Pla del Penedès, el",municipi,Homes,446
2001,,"Pla del Penedès, el",municipi,Dones,449
2001,,"Pla del Penedès, el",municipi,Total,895
2001,,"Planes d'Hostoles, les",municipi,Homes,879
2001,,"Planes d'Hostoles, les",municipi,Dones,889
2001,,"Planes d'Hostoles, les",municipi,Total,1768
2001,,Planoles,municipi,Homes,153
2001,,Planoles,municipi,Dones,131
2001,,Planoles,municipi,Total,284
2001,,"Plans de Sió, els",municipi,Homes,303
2001,,"Plans de Sió, els",municipi,Dones,275
2001,,"Plans de Sió, els",municipi,Total,578
2001,,"Poal, el",municipi,Homes,339
2001,,"Poal, el",municipi,Dones,295
2001,,"Poal, el",municipi,Total,634
2001,,"Pobla de Cérvoles, la",municipi,Homes,121
2001,,"Pobla de Cérvoles, la",municipi,Dones,97
2001,,"Pobla de Cérvoles, la",municipi,Total,218
2001,,"Pobla de Claramunt, la",municipi,Homes,880
2001,,"Pobla de Claramunt, la",municipi,Dones,832
2001,,"Pobla de Claramunt, la",municipi,Total,1712
2001,,"Pobla de Lillet, la",municipi,Homes,683
2001,,"Pobla de Lillet, la",municipi,Dones,710
2001,,"Pobla de Lillet, la",municipi,Total,1393
2001,,"Pobla de Mafumet, la",municipi,Homes,571
2001,,"Pobla de Mafumet, la",municipi,Dones,576
2001,,"Pobla de Mafumet, la",municipi,Total,1147
2001,,"Pobla de Massaluca, la",municipi,Homes,228
2001,,"Pobla de Massaluca, la",municipi,Dones,211
2001,,"Pobla de Massaluca, la",municipi,Total,439
2001,,"Pobla de Montornès, la",municipi,Homes,826
2001,,"Pobla de Montornès, la",municipi,Dones,669
2001,,"Pobla de Montornès, la",municipi,Total,1495
2001,,"Pobla de Segur, la",municipi,Homes,1364
2001,,"Pobla de Segur, la",municipi,Dones,1468
2001,,"Pobla de Segur, la",municipi,Total,2832
2001,,Poboleda,municipi,Homes,172
2001,,Poboleda,municipi,Dones,167
2001,,Poboleda,municipi,Total,339
2001,,Polinyà,municipi,Homes,2464
2001,,Polinyà,municipi,Dones,2303
2001,,Polinyà,municipi,Total,4767
2001,,"Pont d'Armentera, el",municipi,Homes,293
2001,,"Pont d'Armentera, el",municipi,Dones,272
2001,,"Pont d'Armentera, el",municipi,Total,565
2001,,"Pont de Bar, el",municipi,Homes,91
2001,,"Pont de Bar, el",municipi,Dones,72
2001,,"Pont de Bar, el",municipi,Total,163
2001,,Pont de Molins,municipi,Homes,242
2001,,Pont de Molins,municipi,Dones,214
2001,,Pont de Molins,municipi,Total,456
2001,,"Pont de Suert, el",municipi,Homes,1083
2001,,"Pont de Suert, el",municipi,Dones,1067
2001,,"Pont de Suert, el",municipi,Total,2150
2001,,"Pont de Vilomara i Rocafort, el",municipi,Homes,1364
2001,,"Pont de Vilomara i Rocafort, el",municipi,Dones,1292
2001,,"Pont de Vilomara i Rocafort, el",municipi,Total,2656
2001,,Pontils,municipi,Homes,73
2001,,Pontils,municipi,Dones,74
2001,,Pontils,municipi,Total,147
2001,,Pontons,municipi,Homes,200
2001,,Pontons,municipi,Dones,179
2001,,Pontons,municipi,Total,379
2001,,Pontós,municipi,Homes,128
2001,,Pontós,municipi,Dones,99
2001,,Pontós,municipi,Total,227
2001,,Ponts,municipi,Homes,1221
2001,,Ponts,municipi,Dones,1208
2001,,Ponts,municipi,Total,2429
2001,,Porqueres,municipi,Homes,1827
2001,,Porqueres,municipi,Dones,1900
2001,,Porqueres,municipi,Total,3727
2001,,Porrera,municipi,Homes,253
2001,,Porrera,municipi,Dones,214
2001,,Porrera,municipi,Total,467
2001,,"Port de la Selva, el",municipi,Homes,437
2001,,"Port de la Selva, el",municipi,Dones,435
2001,,"Port de la Selva, el",municipi,Total,872
2001,,Portbou,municipi,Homes,744
2001,,Portbou,municipi,Dones,735
2001,,Portbou,municipi,Total,1479
2001,,"Portella, la",municipi,Homes,311
2001,,"Portella, la",municipi,Dones,266
2001,,"Portella, la",municipi,Total,577
2001,,Pradell de la Teixeta,municipi,Homes,96
2001,,Pradell de la Teixeta,municipi,Dones,95
2001,,Pradell de la Teixeta,municipi,Total,191
2001,,Prades,municipi,Homes,285
2001,,Prades,municipi,Dones,280
2001,,Prades,municipi,Total,565
2001,,Prat de Comte,municipi,Homes,87
2001,,Prat de Comte,municipi,Dones,90
2001,,Prat de Comte,municipi,Total,177
2001,,"Prat de Llobregat, el",municipi,Homes,31619
2001,,"Prat de Llobregat, el",municipi,Dones,31520
2001,,"Prat de Llobregat, el",municipi,Total,63139
2001,,Pratdip,municipi,Homes,292
2001,,Pratdip,municipi,Dones,287
2001,,Pratdip,municipi,Total,579
2001,,Prats de Lluçanès,municipi,Homes,1342
2001,,Prats de Lluçanès,municipi,Dones,1387
2001,,Prats de Lluçanès,municipi,Total,2729
2001,,"Prats de Rei, els",municipi,Homes,272
2001,,"Prats de Rei, els",municipi,Dones,273
2001,,"Prats de Rei, els",municipi,Total,545
2001,,Prats i Sansor,municipi,Homes,121
2001,,Prats i Sansor,municipi,Dones,93
2001,,Prats i Sansor,municipi,Total,214
2001,,Preixana,municipi,Homes,210
2001,,Preixana,municipi,Dones,224
2001,,Preixana,municipi,Total,434
2001,,Preixens,municipi,Homes,253
2001,,Preixens,municipi,Dones,284
2001,,Preixens,municipi,Total,537
2001,,Premià de Dalt,municipi,Homes,4571
2001,,Premià de Dalt,municipi,Dones,4575
2001,,Premià de Dalt,municipi,Total,9146
2001,,Premià de Mar,municipi,Homes,13244
2001,,Premià de Mar,municipi,Dones,13311
2001,,Premià de Mar,municipi,Total,26555
2001,,"Preses, les",municipi,Homes,692
2001,,"Preses, les",municipi,Dones,727
2001,,"Preses, les",municipi,Total,1419
2001,,Prullans,municipi,Homes,109
2001,,Prullans,municipi,Dones,108
2001,,Prullans,municipi,Total,217
2001,,Puigcerdà,municipi,Homes,3731
2001,,Puigcerdà,municipi,Dones,3532
2001,,Puigcerdà,municipi,Total,7263
2001,,Puigdàlber,municipi,Homes,160
2001,,Puigdàlber,municipi,Dones,190
2001,,Puigdàlber,municipi,Total,350
2001,,Puiggròs,municipi,Homes,139
2001,,Puiggròs,municipi,Dones,126
2001,,Puiggròs,municipi,Total,265
2001,,Puigpelat,municipi,Homes,293
2001,,Puigpelat,municipi,Dones,287
2001,,Puigpelat,municipi,Total,580
2001,,Puig-reig,municipi,Homes,2059
2001,,Puig-reig,municipi,Dones,2216
2001,,Puig-reig,municipi,Total,4275
2001,,Puigverd d'Agramunt,municipi,Homes,135
2001,,Puigverd d'Agramunt,municipi,Dones,110
2001,,Puigverd d'Agramunt,municipi,Total,245
2001,,Puigverd de Lleida,municipi,Homes,531
2001,,Puigverd de Lleida,municipi,Dones,544
2001,,Puigverd de Lleida,municipi,Total,1075
2001,,Pujalt,municipi,Homes,90
2001,,Pujalt,municipi,Dones,87
2001,,Pujalt,municipi,Total,177
2001,,"Quar, la",municipi,Homes,42
2001,,"Quar, la",municipi,Dones,34
2001,,"Quar, la",municipi,Total,76
2001,,Quart,municipi,Homes,1262
2001,,Quart,municipi,Dones,1205
2001,,Quart,municipi,Total,2467
2001,,Queralbs,municipi,Homes,114
2001,,Queralbs,municipi,Dones,86
2001,,Queralbs,municipi,Total,200
2001,,Querol,municipi,Homes,170
2001,,Querol,municipi,Dones,128
2001,,Querol,municipi,Total,298
2001,,Rabós,municipi,Homes,70
2001,,Rabós,municipi,Dones,74
2001,,Rabós,municipi,Total,144
2001,,Rajadell,municipi,Homes,219
2001,,Rajadell,municipi,Dones,211
2001,,Rajadell,municipi,Total,430
2001,,"Ràpita, la",municipi,Homes,5731
2001,,"Ràpita, la",municipi,Dones,5754
2001,,"Ràpita, la",municipi,Total,11485
2001,,Rasquera,municipi,Homes,393
2001,,Rasquera,municipi,Dones,382
2001,,Rasquera,municipi,Total,775
2001,,Regencós,municipi,Homes,169
2001,,Regencós,municipi,Dones,122
