anyo,id_territori,territori,desglose,categoria,subcategoria,sexe,grup_edat,valor
2014,137,Cataluña,regim_sexe,Penados,,Dones,,498
2014,137,Cataluña,regim_sexe,Preventius,,Total,,1327
2014,137,Cataluña,regim_sexe,Preventius,,Homes,,1239
2014,137,Cataluña,regim_sexe,Preventius,,Dones,,88
2014,137,Cataluña,regim_sexe,Altres règims,,Total,,59
2014,137,Cataluña,regim_sexe,Altres règims,,Homes,,11
2014,137,Cataluña,regim_sexe,Altres règims,,Dones,,48
2014,137,Cataluña,regim_sexe,Total general,,Total,,9294
2015,137,Cataluña,regim_sexe,Penados,,Total,,7559
2015,137,Cataluña,regim_sexe,Penados,,Homes,,7053
2015,137,Cataluña,regim_sexe,Penados,,Dones,,506
2015,137,Cataluña,regim_sexe,Preventius,,Total,,1206
2015,137,Cataluña,regim_sexe,Preventius,,Homes,,1107
2015,137,Cataluña,regim_sexe,Preventius,,Dones,,99
2015,137,Cataluña,regim_sexe,Altres règims,,Total,,45
2015,137,Cataluña,regim_sexe,Altres règims,,Homes,,41
2015,137,Cataluña,regim_sexe,Altres règims,,Dones,,4
2015,137,Cataluña,regim_sexe,Total general,,Total,,8810
2016,137,Cataluña,regim_sexe,Penados,,Total,,7256
2016,137,Cataluña,regim_sexe,Penados,,Homes,,6781
2016,137,Cataluña,regim_sexe,Penados,,Dones,,475
2016,137,Cataluña,regim_sexe,Preventius,,Total,,1264
2016,137,Cataluña,regim_sexe,Preventius,,Homes,,1151
2016,137,Cataluña,regim_sexe,Preventius,,Dones,,113
2016,137,Cataluña,regim_sexe,Altres règims,,Total,,46
2016,137,Cataluña,regim_sexe,Altres règims,,Homes,,42
2016,137,Cataluña,regim_sexe,Altres règims,,Dones,,4
2016,137,Cataluña,regim_sexe,Total general,,Total,,8566
2017,137,Cataluña,regim_sexe,Penados,,Total,,7094
2017,137,Cataluña,regim_sexe,Penados,,Homes,,6619
2017,137,Cataluña,regim_sexe,Penados,,Dones,,475
2017,137,Cataluña,regim_sexe,Preventius,,Total,,1223
2017,137,Cataluña,regim_sexe,Preventius,,Homes,,1127
2017,137,Cataluña,regim_sexe,Preventius,,Dones,,96
2017,137,Cataluña,regim_sexe,Altres règims,,Total,,50
2017,137,Cataluña,regim_sexe,Altres règims,,Homes,,48
2017,137,Cataluña,regim_sexe,Altres règims,,Dones,,2
2017,137,Cataluña,regim_sexe,Total general,,Total,,8367
2018,137,Cataluña,regim_sexe,Penados,,Total,,6904
2018,137,Cataluña,regim_sexe,Penados,,Homes,,6401
2018,137,Cataluña,regim_sexe,Penados,,Dones,,503
2018,137,Cataluña,regim_sexe,Preventius,,Total,,1410
2018,137,Cataluña,regim_sexe,Preventius,,Homes,,1329
2018,137,Cataluña,regim_sexe,Preventius,,Dones,,81
2018,137,Cataluña,regim_sexe,Altres règims,,Total,,53
2018,137,Cataluña,regim_sexe,Altres règims,,Homes,,49
2018,137,Cataluña,regim_sexe,Altres règims,,Dones,,4
2018,137,Cataluña,regim_sexe,Total general,,Total,,8367
2019,137,Cataluña,regim_sexe,Penados,,Total,,6734
2019,137,Cataluña,regim_sexe,Penados,,Homes,,6281
2019,137,Cataluña,regim_sexe,Penados,,Dones,,453
2019,137,Cataluña,regim_sexe,Preventius,,Total,,1615
2019,137,Cataluña,regim_sexe,Preventius,,Homes,,1508
2019,137,Cataluña,regim_sexe,Preventius,,Dones,,107
2019,137,Cataluña,regim_sexe,Altres règims,,Total,,42
2019,137,Cataluña,regim_sexe,Altres règims,,Homes,,39
2019,137,Cataluña,regim_sexe,Altres règims,,Dones,,3
2019,137,Cataluña,regim_sexe,Total general,,Total,,8391
2020,137,Cataluña,regim_sexe,Penados,,Total,,6393
2020,137,Cataluña,regim_sexe,Penados,,Homes,,5958
2020,137,Cataluña,regim_sexe,Penados,,Dones,,435
2020,137,Cataluña,regim_sexe,Preventius,,Total,,1438
2020,137,Cataluña,regim_sexe,Preventius,,Homes,,1361
2020,137,Cataluña,regim_sexe,Preventius,,Dones,,77
2020,137,Cataluña,regim_sexe,Altres règims,,Total,,53
2020,137,Cataluña,regim_sexe,Altres règims,,Homes,,52
2020,137,Cataluña,regim_sexe,Altres règims,,Dones,,1
2020,137,Cataluña,regim_sexe,Total general,,Total,,7884
2021,137,Cataluña,regim_sexe,Penados,,Total,,6269
2021,137,Cataluña,regim_sexe,Penados,,Homes,,5832
2021,137,Cataluña,regim_sexe,Penados,,Dones,,437
2021,137,Cataluña,regim_sexe,Preventius,,Total,,1427
2021,137,Cataluña,regim_sexe,Preventius,,Homes,,1355
2021,137,Cataluña,regim_sexe,Preventius,,Dones,,72
2021,137,Cataluña,regim_sexe,Altres règims,,Total,,50
2021,137,Cataluña,regim_sexe,Altres règims,,Homes,,48
2021,137,Cataluña,regim_sexe,Altres règims,,Dones,,2
2021,137,Cataluña,regim_sexe,Total general,,Total,,7746
2022,137,Cataluña,regim_sexe,Penados,,Total,,6180
2022,137,Cataluña,regim_sexe,Penados,,Homes,,5771
2022,137,Cataluña,regim_sexe,Penados,,Dones,,409
2022,137,Cataluña,regim_sexe,Preventius,,Total,,1491
2022,137,Cataluña,regim_sexe,Preventius,,Homes,,1424
2022,137,Cataluña,regim_sexe,Preventius,,Dones,,67
2022,137,Cataluña,regim_sexe,Altres règims,,Total,,42
2022,137,Cataluña,regim_sexe,Altres règims,,Homes,,40
2022,137,Cataluña,regim_sexe,Altres règims,,Dones,,2
2022,137,Cataluña,regim_sexe,Total general,,Total,,7713
2023,137,Cataluña,regim_sexe,Penados,,Total,,6331
2023,137,Cataluña,regim_sexe,Penados,,Homes,,5951
2023,137,Cataluña,regim_sexe,Penados,,Dones,,380
2023,137,Cataluña,regim_sexe,Preventius,,Total,,1660
2023,137,Cataluña,regim_sexe,Preventius,,Homes,,1584
2023,137,Cataluña,regim_sexe,Preventius,,Dones,,76
2023,137,Cataluña,regim_sexe,Altres règims,,Total,,51
2023,137,Cataluña,regim_sexe,Altres règims,,Homes,,48
2023,137,Cataluña,regim_sexe,Altres règims,,Dones,,3
2023,137,Cataluña,regim_sexe,Total general,,Total,,8042
2010,137,Cataluña,altes,Penados,,Homes,,10354
2010,137,Cataluña,altes,Penados,,Dones,,507
2010,137,Cataluña,altes,Penados,,Total,,10861
2010,137,Cataluña,altes,Penados,De libertad,Homes,,3070
2010,137,Cataluña,altes,Penados,De libertad,Dones,,172
2010,137,Cataluña,altes,Penados,De libertad,Total,,3242
2010,137,Cataluña,altes,Penados,Traslado de otros centros,Homes,,7026
2010,137,Cataluña,altes,Penados,Traslado de otros centros,Dones,,322
2010,137,Cataluña,altes,Penados,Traslado de otros centros,Total,,7348
2010,137,Cataluña,altes,Penados,Otros,Homes,,258
2010,137,Cataluña,altes,Penados,Otros,Dones,,13
2010,137,Cataluña,altes,Penados,Otros,Total,,271
2010,137,Cataluña,altes,Preventivos,,Homes,,5353
2010,137,Cataluña,altes,Preventivos,,Dones,,712
2010,137,Cataluña,altes,Preventivos,,Total,,6065
2010,137,Cataluña,altes,Preventivos,De libertad,Homes,,3387
2010,137,Cataluña,altes,Preventivos,De libertad,Dones,,446
2010,137,Cataluña,altes,Preventivos,De libertad,Total,,3833
2010,137,Cataluña,altes,Preventivos,Traslado de otros centros,Homes,,1954
2010,137,Cataluña,altes,Preventivos,Traslado de otros centros,Dones,,265
2010,137,Cataluña,altes,Preventivos,Traslado de otros centros,Total,,2219
2010,137,Cataluña,altes,Preventivos,Otros,Homes,,12
2010,137,Cataluña,altes,Preventivos,Otros,Dones,,1
2010,137,Cataluña,altes,Preventivos,Otros,Total,,13
2010,137,Cataluña,altes,Internados judiciales,,Homes,,76
2010,137,Cataluña,altes,Internados judiciales,,Dones,,1
2010,137,Cataluña,altes,Internados judiciales,,Total,,77
2010,137,Cataluña,altes,Internados judiciales,De libertad,Homes,,14
2010,137,Cataluña,altes,Internados judiciales,De libertad,Dones,,0
2010,137,Cataluña,altes,Internados judiciales,De libertad,Total,,14
2010,137,Cataluña,altes,Internados judiciales,Traslado de otros centros,Homes,,55
2010,137,Cataluña,altes,Internados judiciales,Traslado de otros centros,Dones,,0
2010,137,Cataluña,altes,Internados judiciales,Traslado de otros centros,Total,,55
2010,137,Cataluña,altes,Internados judiciales,Otros,Homes,,7
2010,137,Cataluña,altes,Internados judiciales,Otros,Dones,,1
2010,137,Cataluña,altes,Internados judiciales,Otros,Total,,8
2010,137,Cataluña,altes,Total general,,Homes,,15783
2010,137,Cataluña,altes,Total general,,Dones,,1220
2010,137,Cataluña,altes,Total general,,Total,,17003
2010,137,Cataluña,baixes,Penados,,Homes,,11214
2010,137,Cataluña,baixes,Penados,,Dones,,704
2010,137,Cataluña,baixes,Penados,,Total,,11918
2010,137,Cataluña,baixes,Penados,Por libertad,Homes,,3685
2010,137,Cataluña,baixes,Penados,Por libertad,Dones,,369
2010,137,Cataluña,baixes,Penados,Por libertad,Total,,4054
2010,137,Cataluña,baixes,Penados,Traslado a otros centros,Homes,,6994
2010,137,Cataluña,baixes,Penados,Traslado a otros centros,Dones,,311
2010,137,Cataluña,baixes,Penados,Traslado a otros centros,Total,,7305
2010,137,Cataluña,baixes,Penados,Por defunción,Homes,,49
2010,137,Cataluña,baixes,Penados,Por defunción,Dones,,0
2010,137,Cataluña,baixes,Penados,Por defunción,Total,,49
2010,137,Cataluña,baixes,Penados,No presentados después de un permiso,Homes,,136
2010,137,Cataluña,baixes,Penados,No presentados después de un permiso,Dones,,11
2010,137,Cataluña,baixes,Penados,No presentados después de un permiso,Total,,147
2010,137,Cataluña,baixes,Penados,Por evasión,Homes,,1
2010,137,Cataluña,baixes,Penados,Por evasión,Dones,,0
2010,137,Cataluña,baixes,Penados,Por evasión,Total,,1
2010,137,Cataluña,baixes,Penados,Otros,Homes,,349
2010,137,Cataluña,baixes,Penados,Otros,Dones,,13
2010,137,Cataluña,baixes,Penados,Otros,Total,,362
2010,137,Cataluña,baixes,Preventivos,,Homes,,4508
2010,137,Cataluña,baixes,Preventivos,,Dones,,530
2010,137,Cataluña,baixes,Preventivos,,Total,,5038
2010,137,Cataluña,baixes,Preventivos,Por libertad,Homes,,2445
2010,137,Cataluña,baixes,Preventivos,Por libertad,Dones,,257
2010,137,Cataluña,baixes,Preventivos,Por libertad,Total,,2702
2010,137,Cataluña,baixes,Preventivos,Traslado a otros centros,Homes,,2036
2010,137,Cataluña,baixes,Preventivos,Traslado a otros centros,Dones,,271
2010,137,Cataluña,baixes,Preventivos,Traslado a otros centros,Total,,2307
2010,137,Cataluña,baixes,Preventivos,Por defunción,Homes,,2
2010,137,Cataluña,baixes,Preventivos,Por defunción,Dones,,0
2010,137,Cataluña,baixes,Preventivos,Por defunción,Total,,2
2010,137,Cataluña,baixes,Preventivos,Por evasión,Homes,,0
2010,137,Cataluña,baixes,Preventivos,Por evasión,Dones,,0
2010,137,Cataluña,baixes,Preventivos,Por evasión,Total,,0
2010,137,Cataluña,baixes,Preventivos,Otros,Homes,,25
2010,137,Cataluña,baixes,Preventivos,Otros,Dones,,2
2010,137,Cataluña,baixes,Preventivos,Otros,Total,,27
2010,137,Cataluña,baixes,Internados judiciales,,Homes,,74
2010,137,Cataluña,baixes,Internados judiciales,,Dones,,0
2010,137,Cataluña,baixes,Internados judiciales,,Total,,74
2010,137,Cataluña,baixes,Internados judiciales,Por libertad,Homes,,0
2010,137,Cataluña,baixes,Internados judiciales,Por libertad,Dones,,0
2010,137,Cataluña,baixes,Internados judiciales,Por libertad,Total,,0
2010,137,Cataluña,baixes,Internados judiciales,Traslado a otros centros,Homes,,55
2010,137,Cataluña,baixes,Internados judiciales,Traslado a otros centros,Dones,,0
2010,137,Cataluña,baixes,Internados judiciales,Traslado a otros centros,Total,,55
2010,137,Cataluña,baixes,Internados judiciales,Por defunción,Homes,,0
2010,137,Cataluña,baixes,Internados judiciales,Por defunción,Dones,,0
2010,137,Cataluña,baixes,Internados judiciales,Por defunción,Total,,0
2010,137,Cataluña,baixes,Internados judiciales,Por evasión,Homes,,0
2010,137,Cataluña,baixes,Internados judiciales,Por evasión,Dones,,0
2010,137,Cataluña,baixes,Internados judiciales,Por evasión,Total,,0
2010,137,Cataluña,baixes,Internados judiciales,Otros,Homes,,19
2010,137,Cataluña,baixes,Internados judiciales,Otros,Dones,,0
2010,137,Cataluña,baixes,Internados judiciales,Otros,Total,,19
2010,137,Cataluña,baixes,Total general,,Homes,,15796
2010,137,Cataluña,baixes,Total general,,Dones,,1234
2010,137,Cataluña,baixes,Total general,,Total,,17030
2011,137,Cataluña,altes,Penados,,Homes,,9898
2011,137,Cataluña,altes,Penados,,Dones,,482
2011,137,Cataluña,altes,Penados,,Total,,10380
2011,137,Cataluña,altes,Penados,De libertad,Homes,,3126
2011,137,Cataluña,altes,Penados,De libertad,Dones,,163
2011,137,Cataluña,altes,Penados,De libertad,Total,,3289
2011,137,Cataluña,altes,Penados,Traslado de otros centros,Homes,,6535
2011,137,Cataluña,altes,Penados,Traslado de otros centros,Dones,,301
2011,137,Cataluña,altes,Penados,Traslado de otros centros,Total,,6836
2011,137,Cataluña,altes,Penados,Otros,Homes,,237
2011,137,Cataluña,altes,Penados,Otros,Dones,,18
2011,137,Cataluña,altes,Penados,Otros,Total,,255
2011,137,Cataluña,altes,Preventivos,,Homes,,4847
2011,137,Cataluña,altes,Preventivos,,Dones,,645
2011,137,Cataluña,altes,Preventivos,,Total,,5492
2011,137,Cataluña,altes,Preventivos,De libertad,Homes,,3413
2011,137,Cataluña,altes,Preventivos,De libertad,Dones,,476
2011,137,Cataluña,altes,Preventivos,De libertad,Total,,3889
2011,137,Cataluña,altes,Preventivos,Traslado de otros centros,Homes,,1425
2011,137,Cataluña,altes,Preventivos,Traslado de otros centros,Dones,,166
2011,137,Cataluña,altes,Preventivos,Traslado de otros centros,Total,,1591
2011,137,Cataluña,altes,Preventivos,Otros,Homes,,9
2011,137,Cataluña,altes,Preventivos,Otros,Dones,,3
2011,137,Cataluña,altes,Preventivos,Otros,Total,,12
2011,137,Cataluña,altes,Internados judiciales,,Homes,,40
2011,137,Cataluña,altes,Internados judiciales,,Dones,,2
2011,137,Cataluña,altes,Internados judiciales,,Total,,42
2011,137,Cataluña,altes,Internados judiciales,De libertad,Homes,,16
2011,137,Cataluña,altes,Internados judiciales,De libertad,Dones,,1
2011,137,Cataluña,altes,Internados judiciales,De libertad,Total,,17
2011,137,Cataluña,altes,Internados judiciales,Traslado de otros centros,Homes,,23
2011,137,Cataluña,altes,Internados judiciales,Traslado de otros centros,Dones,,1
2011,137,Cataluña,altes,Internados judiciales,Traslado de otros centros,Total,,24
2011,137,Cataluña,altes,Internados judiciales,Otros,Homes,,1
2011,137,Cataluña,altes,Internados judiciales,Otros,Dones,,0
2011,137,Cataluña,altes,Internados judiciales,Otros,Total,,1
2011,137,Cataluña,altes,Total general,,Homes,,14785
2011,137,Cataluña,altes,Total general,,Dones,,1129
2011,137,Cataluña,altes,Total general,,Total,,15914
2011,137,Cataluña,baixes,Penados,,Homes,,10613
2011,137,Cataluña,baixes,Penados,,Dones,,790
2011,137,Cataluña,baixes,Penados,,Total,,11403
2011,137,Cataluña,baixes,Penados,Por libertad,Homes,,3879
2011,137,Cataluña,baixes,Penados,Por libertad,Dones,,430
2011,137,Cataluña,baixes,Penados,Por libertad,Total,,4309
2011,137,Cataluña,baixes,Penados,Traslado a otros centros,Homes,,6492
2011,137,Cataluña,baixes,Penados,Traslado a otros centros,Dones,,293
2011,137,Cataluña,baixes,Penados,Traslado a otros centros,Total,,6785
2011,137,Cataluña,baixes,Penados,Por defunción,Homes,,3
2011,137,Cataluña,baixes,Penados,Por defunción,Dones,,45
2011,137,Cataluña,baixes,Penados,Por defunción,Total,,48
2011,137,Cataluña,baixes,Penados,No presentados después de un permiso,Homes,,239
2011,137,Cataluña,baixes,Penados,No presentados después de un permiso,Dones,,22
2011,137,Cataluña,baixes,Penados,No presentados después de un permiso,Total,,261
2011,137,Cataluña,baixes,Penados,Por evasión,Homes,,0
2011,137,Cataluña,baixes,Penados,Por evasión,Dones,,0
2011,137,Cataluña,baixes,Penados,Por evasión,Total,,0
2011,137,Cataluña,baixes,Penados,Otros,Homes,,0
2011,137,Cataluña,baixes,Penados,Otros,Dones,,0
2011,137,Cataluña,baixes,Penados,Otros,Total,,0
2011,137,Cataluña,baixes,Preventivos,,Homes,,3805
2011,137,Cataluña,baixes,Preventivos,,Dones,,403
2011,137,Cataluña,baixes,Preventivos,,Total,,4208
2011,137,Cataluña,baixes,Preventivos,Por libertad,Homes,,2350
2011,137,Cataluña,baixes,Preventivos,Por libertad,Dones,,230
2011,137,Cataluña,baixes,Preventivos,Por libertad,Total,,2580
2011,137,Cataluña,baixes,Preventivos,Traslado a otros centros,Homes,,1448
2011,137,Cataluña,baixes,Preventivos,Traslado a otros centros,Dones,,173
2011,137,Cataluña,baixes,Preventivos,Traslado a otros centros,Total,,1621
2011,137,Cataluña,baixes,Preventivos,Por defunción,Homes,,7
2011,137,Cataluña,baixes,Preventivos,Por defunción,Dones,,0
2011,137,Cataluña,baixes,Preventivos,Por defunción,Total,,7
2011,137,Cataluña,baixes,Preventivos,Por evasión,Homes,,0
2011,137,Cataluña,baixes,Preventivos,Por evasión,Dones,,0
2011,137,Cataluña,baixes,Preventivos,Por evasión,Total,,0
2011,137,Cataluña,baixes,Preventivos,Otros,Homes,,0
2011,137,Cataluña,baixes,Preventivos,Otros,Dones,,0
2011,137,Cataluña,baixes,Preventivos,Otros,Total,,0
2011,137,Cataluña,baixes,Internados judiciales,,Homes,,47
2011,137,Cataluña,baixes,Internados judiciales,,Dones,,1
2011,137,Cataluña,baixes,Internados judiciales,,Total,,48
2011,137,Cataluña,baixes,Internados judiciales,Por libertad,Homes,,13
2011,137,Cataluña,baixes,Internados judiciales,Por libertad,Dones,,0
2011,137,Cataluña,baixes,Internados judiciales,Por libertad,Total,,13
2011,137,Cataluña,baixes,Internados judiciales,Traslado a otros centros,Homes,,23
2011,137,Cataluña,baixes,Internados judiciales,Traslado a otros centros,Dones,,1
2011,137,Cataluña,baixes,Internados judiciales,Traslado a otros centros,Total,,24
2011,137,Cataluña,baixes,Internados judiciales,Por defunción,Homes,,0
2011,137,Cataluña,baixes,Internados judiciales,Por defunción,Dones,,0
2011,137,Cataluña,baixes,Internados judiciales,Por defunción,Total,,0
2011,137,Cataluña,baixes,Internados judiciales,Por evasión,Homes,,0
2011,137,Cataluña,baixes,Internados judiciales,Por evasión,Dones,,0
2011,137,Cataluña,baixes,Internados judiciales,Por evasión,Total,,0
2011,137,Cataluña,baixes,Internados judiciales,Otros,Homes,,11
2011,137,Cataluña,baixes,Internados judiciales,Otros,Dones,,0
2011,137,Cataluña,baixes,Internados judiciales,Otros,Total,,11
2011,137,Cataluña,baixes,Total general,,Homes,,14465
2011,137,Cataluña,baixes,Total general,,Dones,,1194
2011,137,Cataluña,baixes,Total general,,Total,,15659
2012,137,Cataluña,altes,Total general,,Homes,,14775
2012,137,Cataluña,altes,Total general,,Dones,,1145
2012,137,Cataluña,altes,Total general,,Total,,15920
2012,137,Cataluña,altes,Penados,,Homes,,8733
2012,137,Cataluña,altes,Penados,,Dones,,577
2012,137,Cataluña,altes,Penados,,Total,,9310
2012,137,Cataluña,altes,Penados,De libertad,Homes,,1820
2012,137,Cataluña,altes,Penados,De libertad,Dones,,253
2012,137,Cataluña,altes,Penados,De libertad,Total,,2073
2012,137,Cataluña,altes,Penados,Traslado de otros centros,Homes,,6639
2012,137,Cataluña,altes,Penados,Traslado de otros centros,Dones,,309
2012,137,Cataluña,altes,Penados,Traslado de otros centros,Total,,6948
2012,137,Cataluña,altes,Penados,Otros,Homes,,274
2012,137,Cataluña,altes,Penados,Otros,Dones,,15
2012,137,Cataluña,altes,Penados,Otros,Total,,289
2012,137,Cataluña,altes,Preventivos,,Homes,,5988
2012,137,Cataluña,altes,Preventivos,,Dones,,552
2012,137,Cataluña,altes,Preventivos,,Total,,6540
2012,137,Cataluña,altes,Preventivos,De libertad,Homes,,4628
2012,137,Cataluña,altes,Preventivos,De libertad,Dones,,423
2012,137,Cataluña,altes,Preventivos,De libertad,Total,,5051
2012,137,Cataluña,altes,Preventivos,Traslado de otros centros,Homes,,1354
2012,137,Cataluña,altes,Preventivos,Traslado de otros centros,Dones,,128
2012,137,Cataluña,altes,Preventivos,Traslado de otros centros,Total,,1482
2012,137,Cataluña,altes,Preventivos,Otros,Homes,,6
2012,137,Cataluña,altes,Preventivos,Otros,Dones,,1
2012,137,Cataluña,altes,Preventivos,Otros,Total,,7
2012,137,Cataluña,altes,Internados judiciales,,Homes,,54
2012,137,Cataluña,altes,Internados judiciales,,Dones,,16
2012,137,Cataluña,altes,Internados judiciales,,Total,,70
2012,137,Cataluña,altes,Internados judiciales,De libertad,Homes,,15
2012,137,Cataluña,altes,Internados judiciales,De libertad,Dones,,3
2012,137,Cataluña,altes,Internados judiciales,De libertad,Total,,18
2012,137,Cataluña,altes,Internados judiciales,Traslado de otros centros,Homes,,33
2012,137,Cataluña,altes,Internados judiciales,Traslado de otros centros,Dones,,12
2012,137,Cataluña,altes,Internados judiciales,Traslado de otros centros,Total,,45
2012,137,Cataluña,altes,Internados judiciales,Otros,Homes,,6
2012,137,Cataluña,altes,Internados judiciales,Otros,Dones,,1
2012,137,Cataluña,altes,Internados judiciales,Otros,Total,,7
2012,137,Cataluña,baixes,Total general,,Homes,,15151
2012,137,Cataluña,baixes,Total general,,Dones,,1217
2012,137,Cataluña,baixes,Total general,,Total,,16368
2012,137,Cataluña,baixes,Penados,,Homes,,11560
2012,137,Cataluña,baixes,Penados,,Dones,,821
2012,137,Cataluña,baixes,Penados,,Total,,12381
2012,137,Cataluña,baixes,Penados,Por libertad,Homes,,4175
2012,137,Cataluña,baixes,Penados,Por libertad,Dones,,477
2012,137,Cataluña,baixes,Penados,Por libertad,Total,,4652
2012,137,Cataluña,baixes,Penados,Traslado a otros centros,Homes,,6639
2012,137,Cataluña,baixes,Penados,Traslado a otros centros,Dones,,303
2012,137,Cataluña,baixes,Penados,Traslado a otros centros,Total,,6942
2012,137,Cataluña,baixes,Penados,Por defunción,Homes,,34
2012,137,Cataluña,baixes,Penados,Por defunción,Dones,,4
2012,137,Cataluña,baixes,Penados,Por defunción,Total,,38
2012,137,Cataluña,baixes,Penados,No presentados después de un permiso,Homes,,209
2012,137,Cataluña,baixes,Penados,No presentados después de un permiso,Dones,,13
2012,137,Cataluña,baixes,Penados,No presentados después de un permiso,Total,,222
2012,137,Cataluña,baixes,Penados,Por evasión,Homes,,1
2012,137,Cataluña,baixes,Penados,Por evasión,Dones,,0
2012,137,Cataluña,baixes,Penados,Por evasión,Total,,1
2012,137,Cataluña,baixes,Penados,Otros,Homes,,502
2012,137,Cataluña,baixes,Penados,Otros,Dones,,24
2012,137,Cataluña,baixes,Penados,Otros,Total,,526
2012,137,Cataluña,baixes,Preventivos,,Homes,,3521
2012,137,Cataluña,baixes,Preventivos,,Dones,,381
2012,137,Cataluña,baixes,Preventivos,,Total,,3902
2012,137,Cataluña,baixes,Preventivos,Por libertad,Homes,,2075
2012,137,Cataluña,baixes,Preventivos,Por libertad,Dones,,237
2012,137,Cataluña,baixes,Preventivos,Por libertad,Total,,2312
2012,137,Cataluña,baixes,Preventivos,Traslado a otros centros,Homes,,1401
2012,137,Cataluña,baixes,Preventivos,Traslado a otros centros,Dones,,140
2012,137,Cataluña,baixes,Preventivos,Traslado a otros centros,Total,,1541
2012,137,Cataluña,baixes,Preventivos,Por defunción,Homes,,6
2012,137,Cataluña,baixes,Preventivos,Por defunción,Dones,,0
2012,137,Cataluña,baixes,Preventivos,Por defunción,Total,,6
2012,137,Cataluña,baixes,Preventivos,Por evasión,Homes,,0
2012,137,Cataluña,baixes,Preventivos,Por evasión,Dones,,0
2012,137,Cataluña,baixes,Preventivos,Por evasión,Total,,0
2012,137,Cataluña,baixes,Preventivos,Otros,Homes,,39
2012,137,Cataluña,baixes,Preventivos,Otros,Dones,,4
2012,137,Cataluña,baixes,Preventivos,Otros,Total,,43
2012,137,Cataluña,baixes,Internados judiciales,,Homes,,70
2012,137,Cataluña,baixes,Internados judiciales,,Dones,,15
2012,137,Cataluña,baixes,Internados judiciales,,Total,,85
2012,137,Cataluña,baixes,Internados judiciales,Por libertad,Homes,,20
2012,137,Cataluña,baixes,Internados judiciales,Por libertad,Dones,,0
2012,137,Cataluña,baixes,Internados judiciales,Por libertad,Total,,20
2012,137,Cataluña,baixes,Internados judiciales,Traslado a otros centros,Homes,,34
2012,137,Cataluña,baixes,Internados judiciales,Traslado a otros centros,Dones,,12
2012,137,Cataluña,baixes,Internados judiciales,Traslado a otros centros,Total,,46
2012,137,Cataluña,baixes,Internados judiciales,Por defunción,Homes,,0
2012,137,Cataluña,baixes,Internados judiciales,Por defunción,Dones,,0
2012,137,Cataluña,baixes,Internados judiciales,Por defunción,Total,,0
2012,137,Cataluña,baixes,Internados judiciales,Por evasión,Homes,,0
2012,137,Cataluña,baixes,Internados judiciales,Por evasión,Dones,,0
2012,137,Cataluña,baixes,Internados judiciales,Por evasión,Total,,0
2012,137,Cataluña,baixes,Internados judiciales,Otros,Homes,,16
2012,137,Cataluña,baixes,Internados judiciales,Otros,Dones,,3
2012,137,Cataluña,baixes,Internados judiciales,Otros,Total,,19
2013,137,Cataluña,altes,Total general,,Homes,,13817
2013,137,Cataluña,altes,Total general,,Dones,,1030
2013,137,Cataluña,altes,Total general,,Total,,14847
2013,137,Cataluña,altes,Penados,,Homes,,8520
2013,137,Cataluña,altes,Penados,,Dones,,585
2013,137,Cataluña,altes,Penados,,Total,,9105
2013,137,Cataluña,altes,Penados,De libertad,Homes,,1755
2013,137,Cataluña,altes,Penados,De libertad,Dones,,244
2013,137,Cataluña,altes,Penados,De libertad,Total,,1999
2013,137,Cataluña,altes,Penados,Traslado de otros centros,Homes,,6491
2013,137,Cataluña,altes,Penados,Traslado de otros centros,Dones,,321
2013,137,Cataluña,altes,Penados,Traslado de otros centros,Total,,6812
2013,137,Cataluña,altes,Penados,Otros,Homes,,274
2013,137,Cataluña,altes,Penados,Otros,Dones,,20
2013,137,Cataluña,altes,Penados,Otros,Total,,294
2013,137,Cataluña,altes,Preventivos,,Homes,,5247
2013,137,Cataluña,altes,Preventivos,,Dones,,439
2013,137,Cataluña,altes,Preventivos,,Total,,5686
2013,137,Cataluña,altes,Preventivos,De libertad,Homes,,3896
2013,137,Cataluña,altes,Preventivos,De libertad,Dones,,333
2013,137,Cataluña,altes,Preventivos,De libertad,Total,,4229
2013,137,Cataluña,altes,Preventivos,Traslado de otros centros,Homes,,1340
2013,137,Cataluña,altes,Preventivos,Traslado de otros centros,Dones,,106
2013,137,Cataluña,altes,Preventivos,Traslado de otros centros,Total,,1446
2013,137,Cataluña,altes,Preventivos,Otros,Homes,,11
2013,137,Cataluña,altes,Preventivos,Otros,Dones,,0
2013,137,Cataluña,altes,Preventivos,Otros,Total,,11
2013,137,Cataluña,altes,Internados judiciales,,Homes,,50
2013,137,Cataluña,altes,Internados judiciales,,Dones,,6
2013,137,Cataluña,altes,Internados judiciales,,Total,,56
2013,137,Cataluña,altes,Internados judiciales,De libertad,Homes,,15
2013,137,Cataluña,altes,Internados judiciales,De libertad,Dones,,0
2013,137,Cataluña,altes,Internados judiciales,De libertad,Total,,15
2013,137,Cataluña,altes,Internados judiciales,Traslado de otros centros,Homes,,28
2013,137,Cataluña,altes,Internados judiciales,Traslado de otros centros,Dones,,6
2013,137,Cataluña,altes,Internados judiciales,Traslado de otros centros,Total,,34
2013,137,Cataluña,altes,Internados judiciales,Otros,Homes,,7
2013,137,Cataluña,altes,Internados judiciales,Otros,Dones,,0
2013,137,Cataluña,altes,Internados judiciales,Otros,Total,,7
